user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,youtube_views,youtube_likes,youtube_comments
1011,2024-01-23 23:16:47.135711904,WhatsApp,social,9.18,2,6,False,,,
1018,2024-01-24 00:00:28.809603201,Gmail,utilities,36.76,2,2,False,,,
1086,2024-01-24 00:44:10.483494498,Gmail,utilities,6.87,1,4,False,,,
1086,2024-01-24 01:27:52.157385795,Evernote,productivity,5.1,2,7,True,,,
1028,2024-01-24 02:11:33.831277092,Weather,utilities,48.27,2,6,False,,,
1083,2024-01-24 02:55:15.505168389,Weather,utilities,10.87,2,7,False,,,
1033,2024-01-24 03:38:57.179059686,Slack,productivity,23.73,2,10,True,,,
1014,2024-01-24 04:22:38.852950983,Microsoft Teams,productivity,2.79,2,6,True,,,
1049,2024-01-24 05:06:20.526842280,Instagram,social,7.42,0,4,False,,,
1083,2024-01-24 05:50:02.200733578,Spotify,entertainment,45.19,1,5,False,,,
1073,2024-01-24 06:33:43.874624875,Facebook,social,51.83,2,5,False,,,
1031,2024-01-24 07:17:25.548516172,Instagram,social,0.34,2,7,False,,,
1058,2024-01-24 08:01:07.222407469,Camera,utilities,62.32,4,7,False,,,
1050,2024-01-24 08:44:48.896298766,Gmail,utilities,26.22,1,8,False,,,
1023,2024-01-24 09:28:30.570190063,Netflix,entertainment,2.3,1,11,False,,,
1075,2024-01-24 10:12:12.244081360,Facebook,social,4.23,2,4,False,,,
1031,2024-01-24 10:55:53.917972657,Twitch,entertainment,36.17,3,7,False,,,
1003,2024-01-24 11:39:35.591863954,Instagram,social,25.3,2,7,False,,,
1032,2024-01-24 12:23:17.265755251,Microsoft Teams,productivity,19.14,1,5,True,,,
1013,2024-01-24 13:06:58.939646549,Google Docs,productivity,21.77,1,1,True,,,
1082,2024-01-24 13:50:40.613537846,Notion,productivity,30.8,5,5,True,,,
1067,2024-01-24 14:34:22.287429143,Netflix,entertainment,12.88,3,4,False,,,
1086,2024-01-24 15:18:03.961320440,Camera,utilities,3.06,4,8,False,,,
1053,2024-01-24 16:01:45.635211737,Instagram,social,74.35,1,2,False,,,
1041,2024-01-24 16:45:27.309103034,Weather,utilities,1.04,2,2,False,,,
1093,2024-01-24 17:29:08.982994331,Microsoft Teams,productivity,12.68,1,1,True,,,
1099,2024-01-24 18:12:50.656885628,Google Docs,productivity,42.55,3,5,True,,,
1033,2024-01-24 18:56:32.330776925,Facebook,social,36.11,2,3,False,,,
1089,2024-01-24 19:40:14.004668222,YouTube,entertainment,43.21,2,4,False,244339.0,21140.0,3167.0
1064,2024-01-24 20:23:55.678559520,Twitter,social,15.6,4,3,False,,,
1096,2024-01-24 21:07:37.352450817,Chrome,utilities,14.67,2,6,False,,,
1048,2024-01-24 21:51:19.026342114,Evernote,productivity,37.08,3,5,True,,,
1075,2024-01-24 22:35:00.700233411,Twitter,social,14.61,2,4,False,,,
1017,2024-01-24 23:18:42.374124708,Weather,utilities,73.35,2,3,False,,,
1071,2024-01-25 00:02:24.048016005,Twitter,social,4.87,3,5,False,,,
1085,2024-01-25 00:46:05.721907302,Chrome,utilities,48.78,4,5,False,,,
1016,2024-01-25 01:29:47.395798599,Notion,productivity,182.79,0,6,True,,,
1037,2024-01-25 02:13:29.069689896,TikTok,entertainment,28.14,2,2,False,,,
1056,2024-01-25 02:57:10.743581193,Facebook,social,12.55,3,2,False,,,
1023,2024-01-25 03:40:52.417472491,Evernote,productivity,59.19,1,6,True,,,
1075,2024-01-25 04:24:34.091363788,Google Docs,productivity,56.95,2,1,True,,,
1064,2024-01-25 05:08:15.765255085,Microsoft Teams,productivity,15.12,1,5,True,,,
1048,2024-01-25 05:51:57.439146382,Netflix,entertainment,52.76,1,4,False,,,
1053,2024-01-25 06:35:39.113037679,Evernote,productivity,0.7,2,3,True,,,
1006,2024-01-25 07:19:20.786928976,Microsoft Teams,productivity,22.4,0,3,True,,,
1011,2024-01-25 08:03:02.460820273,Netflix,entertainment,47.85,3,3,False,,,
1039,2024-01-25 08:46:44.134711570,TikTok,entertainment,48.36,0,4,False,,,
1009,2024-01-25 09:30:25.808602867,Slack,productivity,2.5,0,6,True,,,
1064,2024-01-25 10:14:07.482494164,Google Maps,utilities,101.2,0,5,False,,,
1044,2024-01-25 10:57:49.156385462,Google Maps,utilities,76.96,2,5,False,,,
1084,2024-01-25 11:41:30.830276759,Notion,productivity,0.19,1,2,True,,,
1076,2024-01-25 12:25:12.504168056,Facebook,social,59.22,2,6,False,,,
1081,2024-01-25 13:08:54.178059353,Twitch,entertainment,10.32,4,7,False,,,
1007,2024-01-25 13:52:35.851950650,Spotify,entertainment,140.73,1,3,False,,,
1021,2024-01-25 14:36:17.525841947,Twitter,social,9.0,2,2,False,,,
1008,2024-01-25 15:19:59.199733244,Evernote,productivity,20.47,3,6,True,,,
1043,2024-01-25 16:03:40.873624541,Netflix,entertainment,0.42,0,6,False,,,
1012,2024-01-25 16:47:22.547515838,Slack,productivity,1.45,5,6,True,,,
1021,2024-01-25 17:31:04.221407135,Camera,utilities,112.81,1,3,False,,,
1046,2024-01-25 18:14:45.895298433,Microsoft Teams,productivity,32.26,4,5,True,,,
1066,2024-01-25 18:58:27.569189730,Google Docs,productivity,10.72,0,7,True,,,
1019,2024-01-25 19:42:09.243081027,Microsoft Teams,productivity,13.06,3,3,True,,,
1067,2024-01-25 20:25:50.916972324,TikTok,entertainment,9.7,2,5,False,,,
1097,2024-01-25 21:09:32.590863621,Instagram,social,35.8,0,9,False,,,
1010,2024-01-25 21:53:14.264754918,Spotify,entertainment,4.0,4,5,False,,,
1003,2024-01-25 22:36:55.938646215,Twitch,entertainment,1.04,1,7,False,,,
1085,2024-01-25 23:20:37.612537512,Netflix,entertainment,39.64,3,9,False,,,
1094,2024-01-26 00:04:19.286428809,Spotify,entertainment,73.26,1,3,False,,,
1085,2024-01-26 00:48:00.960320106,Slack,productivity,30.72,5,4,True,,,
1060,2024-01-26 01:31:42.634211403,TikTok,entertainment,10.47,2,9,False,,,
1098,2024-01-26 02:15:24.308102701,Slack,productivity,47.17,0,5,True,,,
1014,2024-01-26 02:59:05.981993998,Twitch,entertainment,54.6,4,1,False,,,
1035,2024-01-26 03:42:47.655885295,Twitter,social,0.89,2,5,False,,,
1081,2024-01-26 04:26:29.329776592,TikTok,entertainment,2.9,2,6,False,,,
1019,2024-01-26 05:10:11.003667889,Microsoft Teams,productivity,3.7,1,11,True,,,
1057,2024-01-26 05:53:52.677559186,Evernote,productivity,89.75,2,3,True,,,
1093,2024-01-26 06:37:34.351450483,TikTok,entertainment,27.01,2,5,False,,,
1004,2024-01-26 07:21:16.025341780,Instagram,social,25.05,3,3,False,,,
1073,2024-01-26 08:04:57.699233077,Facebook,social,0.51,4,8,False,,,
1018,2024-01-26 08:48:39.373124374,Slack,productivity,15.16,4,2,True,,,
1006,2024-01-26 09:32:21.047015672,YouTube,entertainment,3.7,1,6,False,315387.0,18874.0,3111.0
1085,2024-01-26 10:16:02.720906969,Notion,productivity,48.61,4,4,True,,,
1010,2024-01-26 10:59:44.394798266,Spotify,entertainment,5.39,2,7,False,,,
1009,2024-01-26 11:43:26.068689563,Twitter,social,2.22,1,5,False,,,
1092,2024-01-26 12:27:07.742580860,Twitch,entertainment,36.22,0,6,False,,,
1060,2024-01-26 13:10:49.416472157,Netflix,entertainment,22.42,1,3,False,,,
1080,2024-01-26 13:54:31.090363454,Facebook,social,25.13,1,2,False,,,
1089,2024-01-26 14:38:12.764254751,Chrome,utilities,12.48,2,3,False,,,
1024,2024-01-26 15:21:54.438146048,Notion,productivity,42.51,2,11,True,,,
1095,2024-01-26 16:05:36.112037345,Facebook,social,3.55,2,7,False,,,
1066,2024-01-26 16:49:17.785928643,WhatsApp,social,91.61,0,4,False,,,
1049,2024-01-26 17:32:59.459819940,Twitch,entertainment,101.72,2,6,False,,,
1057,2024-01-26 18:16:41.133711237,Microsoft Teams,productivity,2.67,2,4,True,,,
1056,2024-01-26 19:00:22.807602534,Slack,productivity,44.78,3,6,True,,,
1026,2024-01-26 19:44:04.481493831,Microsoft Teams,productivity,45.91,1,7,True,,,
1001,2024-01-26 20:27:46.155385128,Google Maps,utilities,11.76,2,4,False,,,
1009,2024-01-26 21:11:27.829276425,Gmail,utilities,14.44,3,5,False,,,
1011,2024-01-26 21:55:09.503167722,Notion,productivity,41.26,1,6,True,,,
1010,2024-01-26 22:38:51.177059019,Spotify,entertainment,120.05,0,2,False,,,
1027,2024-01-26 23:22:32.850950316,Evernote,productivity,17.19,4,6,True,,,
1073,2024-01-27 00:06:14.524841614,Netflix,entertainment,7.37,1,5,False,,,
1028,2024-01-27 00:49:56.198732911,TikTok,entertainment,11.11,0,2,False,,,
1006,2024-01-27 01:33:37.872624208,Chrome,utilities,99.29,1,5,False,,,
1009,2024-01-27 02:17:19.546515505,Weather,utilities,7.76,2,7,False,,,
1065,2024-01-27 03:01:01.220406802,Microsoft Teams,productivity,66.69,0,8,True,,,
1051,2024-01-27 03:44:42.894298099,Spotify,entertainment,49.38,2,9,False,,,
1010,2024-01-27 04:28:24.568189396,Camera,utilities,54.83,5,5,False,,,
1057,2024-01-27 05:12:06.242080693,Camera,utilities,11.89,0,7,False,,,
1088,2024-01-27 05:55:47.915971990,Notion,productivity,11.92,0,3,True,,,
1097,2024-01-27 06:39:29.589863288,Gmail,utilities,21.79,5,2,False,,,
1008,2024-01-27 07:23:11.263754585,Netflix,entertainment,12.22,0,8,False,,,
1058,2024-01-27 08:06:52.937645882,Microsoft Teams,productivity,2.03,2,3,True,,,
1087,2024-01-27 08:50:34.611537179,Chrome,utilities,31.41,0,6,False,,,
1068,2024-01-27 09:34:16.285428476,Camera,utilities,18.34,0,4,False,,,
1074,2024-01-27 10:17:57.959319773,Facebook,social,63.95,2,8,False,,,
1049,2024-01-27 11:01:39.633211070,Google Docs,productivity,16.88,1,6,True,,,
1078,2024-01-27 11:45:21.307102367,Twitter,social,6.52,2,4,False,,,
1089,2024-01-27 12:29:02.980993664,Chrome,utilities,0.76,0,3,False,,,
1047,2024-01-27 13:12:44.654884961,TikTok,entertainment,9.53,0,5,False,,,
1028,2024-01-27 13:56:26.328776259,Google Docs,productivity,14.84,3,8,True,,,
1091,2024-01-27 14:40:08.002667556,Spotify,entertainment,13.88,3,4,False,,,
1072,2024-01-27 15:23:49.676558853,Notion,productivity,6.32,2,8,True,,,
1011,2024-01-27 16:07:31.350450150,Notion,productivity,82.23,3,13,True,,,
1049,2024-01-27 16:51:13.024341447,Twitter,social,13.78,0,7,False,,,
1046,2024-01-27 17:34:54.698232744,Instagram,social,9.58,2,3,False,,,
1080,2024-01-27 18:18:36.372124041,Camera,utilities,0.3,1,5,False,,,
1024,2024-01-27 19:02:18.046015338,YouTube,entertainment,46.06,1,4,False,280332.0,12520.0,2175.0
1031,2024-01-27 19:45:59.719906635,Microsoft Teams,productivity,35.05,1,10,True,,,
1082,2024-01-27 20:29:41.393797932,Netflix,entertainment,29.18,2,6,False,,,
1085,2024-01-27 21:13:23.067689230,TikTok,entertainment,7.15,2,11,False,,,
1001,2024-01-27 21:57:04.741580527,Instagram,social,15.29,2,5,False,,,
1024,2024-01-27 22:40:46.415471824,Evernote,productivity,17.74,2,4,True,,,
1059,2024-01-27 23:24:28.089363121,Google Docs,productivity,50.79,1,5,True,,,
1018,2024-01-28 00:08:09.763254418,Google Docs,productivity,14.16,1,3,True,,,
1045,2024-01-28 00:51:51.437145715,Notion,productivity,14.06,3,9,True,,,
1032,2024-01-28 01:35:33.111037012,TikTok,entertainment,0.22,3,7,False,,,
1028,2024-01-28 02:19:14.784928309,Slack,productivity,35.14,1,2,True,,,
1039,2024-01-28 03:02:56.458819606,Notion,productivity,2.51,1,4,True,,,
1100,2024-01-28 03:46:38.132710903,Spotify,entertainment,52.3,1,3,False,,,
1002,2024-01-28 04:30:19.806602201,Camera,utilities,2.56,1,7,False,,,
1018,2024-01-28 05:14:01.480493498,Chrome,utilities,25.53,0,6,False,,,
1025,2024-01-28 05:57:43.154384795,Slack,productivity,9.13,0,5,True,,,
1096,2024-01-28 06:41:24.828276092,TikTok,entertainment,85.98,4,5,False,,,
1028,2024-01-28 07:25:06.502167389,Microsoft Teams,productivity,4.65,3,3,True,,,
1060,2024-01-28 08:08:48.176058686,Weather,utilities,4.9,0,4,False,,,
1074,2024-01-28 08:52:29.849949983,Twitter,social,22.84,2,7,False,,,
1077,2024-01-28 09:36:11.523841280,Chrome,utilities,33.39,3,6,False,,,
1024,2024-01-28 10:19:53.197732577,Google Maps,utilities,14.93,6,2,False,,,
1032,2024-01-28 11:03:34.871623874,Netflix,entertainment,10.06,0,9,False,,,
1020,2024-01-28 11:47:16.545515172,Spotify,entertainment,63.53,2,5,False,,,
1031,2024-01-28 12:30:58.219406469,Camera,utilities,12.96,0,5,False,,,
1063,2024-01-28 13:14:39.893297766,Snapchat,social,9.38,4,8,False,,,
1044,2024-01-28 13:58:21.567189063,Snapchat,social,20.02,4,6,False,,,
1026,2024-01-28 14:42:03.241080360,Weather,utilities,34.22,3,12,False,,,
1011,2024-01-28 15:25:44.914971657,Twitch,entertainment,104.42,6,5,False,,,
1002,2024-01-28 16:09:26.588862954,Weather,utilities,24.67,3,5,False,,,
1014,2024-01-28 16:53:08.262754251,Twitch,entertainment,24.98,0,3,False,,,
1076,2024-01-28 17:36:49.936645548,Camera,utilities,9.66,2,11,False,,,
1007,2024-01-28 18:20:31.610536845,Chrome,utilities,23.16,3,5,False,,,
1085,2024-01-28 19:04:13.284428143,Spotify,entertainment,0.79,0,6,False,,,
1065,2024-01-28 19:47:54.958319440,Netflix,entertainment,12.39,3,5,False,,,
1086,2024-01-28 20:31:36.632210737,Google Docs,productivity,13.09,2,11,True,,,
1048,2024-01-28 21:15:18.306102034,Twitch,entertainment,2.01,1,2,False,,,
1014,2024-01-28 21:58:59.979993331,Facebook,social,9.73,1,3,False,,,
1061,2024-01-28 22:42:41.653884628,Weather,utilities,2.56,1,5,False,,,
1093,2024-01-28 23:26:23.327775925,Google Maps,utilities,5.06,2,5,False,,,
1004,2024-01-29 00:10:05.001667222,Spotify,entertainment,118.76,2,7,False,,,
1001,2024-01-29 00:53:46.675558519,YouTube,entertainment,57.34,4,4,False,204428.0,13923.0,1560.0
1011,2024-01-29 01:37:28.349449816,Slack,productivity,5.86,2,3,True,,,
1045,2024-01-29 02:21:10.023341114,YouTube,entertainment,21.19,1,9,False,332770.0,25137.0,3649.0
1037,2024-01-29 03:04:51.697232411,Microsoft Teams,productivity,13.85,2,7,True,,,
1091,2024-01-29 03:48:33.371123708,YouTube,entertainment,71.42,1,8,False,95869.0,7904.0,1344.0
1070,2024-01-29 04:32:15.045015005,Slack,productivity,17.89,2,5,True,,,
1002,2024-01-29 05:15:56.718906302,Snapchat,social,84.97,3,2,False,,,
1072,2024-01-29 05:59:38.392797599,Gmail,utilities,28.53,1,6,False,,,
1057,2024-01-29 06:43:20.066688896,Facebook,social,8.75,0,2,False,,,
1082,2024-01-29 07:27:01.740580193,Notion,productivity,5.53,2,6,True,,,
1066,2024-01-29 08:10:43.414471490,Microsoft Teams,productivity,34.26,2,3,True,,,
1094,2024-01-29 08:54:25.088362787,Twitter,social,8.3,2,6,False,,,
1010,2024-01-29 09:38:06.762254085,Google Maps,utilities,78.92,1,1,False,,,
1086,2024-01-29 10:21:48.436145382,Instagram,social,1.53,1,4,False,,,
1010,2024-01-29 11:05:30.110036679,Facebook,social,12.24,1,4,False,,,
1043,2024-01-29 11:49:11.783927976,WhatsApp,social,5.51,1,2,False,,,
1002,2024-01-29 12:32:53.457819273,YouTube,entertainment,61.73,0,5,False,483144.0,13677.0,7462.0
1092,2024-01-29 13:16:35.131710570,Snapchat,social,32.63,3,5,False,,,
1007,2024-01-29 14:00:16.805601867,Gmail,utilities,2.47,3,9,False,,,
1067,2024-01-29 14:43:58.479493164,Notion,productivity,6.72,0,5,True,,,
1068,2024-01-29 15:27:40.153384461,Slack,productivity,14.65,3,6,True,,,
1038,2024-01-29 16:11:21.827275758,Twitch,entertainment,15.89,0,1,False,,,
1006,2024-01-29 16:55:03.501167056,Snapchat,social,15.53,3,9,False,,,
1054,2024-01-29 17:38:45.175058353,Camera,utilities,4.59,1,4,False,,,
1028,2024-01-29 18:22:26.848949650,Twitter,social,0.8,4,0,False,,,
1088,2024-01-29 19:06:08.522840947,Twitch,entertainment,32.12,2,6,False,,,
1051,2024-01-29 19:49:50.196732244,Spotify,entertainment,14.98,2,6,False,,,
1017,2024-01-29 20:33:31.870623541,Spotify,entertainment,72.64,4,9,False,,,
1010,2024-01-29 21:17:13.544514838,Google Maps,utilities,1.49,2,5,False,,,
1036,2024-01-29 22:00:55.218406135,Facebook,social,21.37,2,3,False,,,
1095,2024-01-29 22:44:36.892297432,Chrome,utilities,7.55,3,5,False,,,
1026,2024-01-29 23:28:18.566188729,Chrome,utilities,77.6,2,7,False,,,
1094,2024-01-30 00:12:00.240080027,Google Docs,productivity,27.54,0,2,True,,,
1053,2024-01-30 00:55:41.913971324,Camera,utilities,8.04,1,7,False,,,
1048,2024-01-30 01:39:23.587862621,Netflix,entertainment,56.46,2,2,False,,,
1081,2024-01-30 02:23:05.261753918,Twitter,social,0.63,3,4,False,,,
1026,2024-01-30 03:06:46.935645215,Slack,productivity,4.08,4,6,True,,,
1029,2024-01-30 03:50:28.609536512,Twitter,social,4.12,0,4,False,,,
1010,2024-01-30 04:34:10.283427809,Slack,productivity,2.4,1,2,True,,,
1076,2024-01-30 05:17:51.957319106,Camera,utilities,32.05,3,8,False,,,
1039,2024-01-30 06:01:33.631210403,Facebook,social,9.41,4,3,False,,,
1072,2024-01-30 06:45:15.305101700,YouTube,entertainment,15.63,3,5,False,417378.0,29446.0,6202.0
1006,2024-01-30 07:28:56.978992998,Twitch,entertainment,71.35,3,8,False,,,
1099,2024-01-30 08:12:38.652884295,Netflix,entertainment,16.06,1,9,False,,,
1091,2024-01-30 08:56:20.326775592,Evernote,productivity,9.45,3,5,True,,,
1068,2024-01-30 09:40:02.000666889,WhatsApp,social,25.08,1,9,False,,,
1016,2024-01-30 10:23:43.674558186,Evernote,productivity,1.6,1,3,True,,,
1083,2024-01-30 11:07:25.348449483,Evernote,productivity,2.84,4,9,True,,,
1013,2024-01-30 11:51:07.022340780,TikTok,entertainment,9.39,0,6,False,,,
1008,2024-01-30 12:34:48.696232077,Twitter,social,32.58,0,6,False,,,
1016,2024-01-30 13:18:30.370123374,Notion,productivity,19.15,1,5,True,,,
1075,2024-01-30 14:02:12.044014671,Google Docs,productivity,21.86,1,5,True,,,
1007,2024-01-30 14:45:53.717905968,Snapchat,social,6.84,0,1,False,,,
1022,2024-01-30 15:29:35.391797266,Slack,productivity,5.34,3,3,True,,,
1098,2024-01-30 16:13:17.065688563,Netflix,entertainment,1.78,3,7,False,,,
1074,2024-01-30 16:56:58.739579860,Twitter,social,9.02,0,8,False,,,
1056,2024-01-30 17:40:40.413471157,Weather,utilities,18.7,1,3,False,,,
1062,2024-01-30 18:24:22.087362454,Google Maps,utilities,45.98,2,5,False,,,
1095,2024-01-30 19:08:03.761253751,Gmail,utilities,79.44,2,6,False,,,
1091,2024-01-30 19:51:45.435145048,WhatsApp,social,3.96,2,8,False,,,
1077,2024-01-30 20:35:27.109036345,Spotify,entertainment,44.12,1,8,False,,,
1066,2024-01-30 21:19:08.782927642,Microsoft Teams,productivity,116.23,0,3,True,,,
1054,2024-01-30 22:02:50.456818939,Weather,utilities,54.05,1,5,False,,,
1091,2024-01-30 22:46:32.130710237,Google Maps,utilities,48.27,1,6,False,,,
1062,2024-01-30 23:30:13.804601534,Slack,productivity,38.61,2,1,True,,,
1046,2024-01-31 00:13:55.478492831,Snapchat,social,0.16,3,6,False,,,
1082,2024-01-31 00:57:37.152384128,Instagram,social,26.2,3,5,False,,,
1096,2024-01-31 01:41:18.826275425,WhatsApp,social,13.1,1,3,False,,,
1069,2024-01-31 02:25:00.500166722,Microsoft Teams,productivity,13.4,1,9,True,,,
1087,2024-01-31 03:08:42.174058019,Microsoft Teams,productivity,69.48,5,5,True,,,
1079,2024-01-31 03:52:23.847949316,Chrome,utilities,33.35,3,3,False,,,
1062,2024-01-31 04:36:05.521840613,Notion,productivity,3.61,1,5,True,,,
1057,2024-01-31 05:19:47.195731910,Twitch,entertainment,13.98,4,9,False,,,
1031,2024-01-31 06:03:28.869623208,Instagram,social,28.7,1,4,False,,,
1041,2024-01-31 06:47:10.543514505,Twitter,social,58.04,1,6,False,,,
1063,2024-01-31 07:30:52.217405802,Instagram,social,12.66,2,4,False,,,
1007,2024-01-31 08:14:33.891297099,Gmail,utilities,35.15,4,9,False,,,
1045,2024-01-31 08:58:15.565188396,Gmail,utilities,13.71,4,9,False,,,
1091,2024-01-31 09:41:57.239079693,Facebook,social,3.04,3,4,False,,,
1077,2024-01-31 10:25:38.912970990,Gmail,utilities,8.81,2,5,False,,,
1089,2024-01-31 11:09:20.586862287,Notion,productivity,45.95,2,6,True,,,
1079,2024-01-31 11:53:02.260753584,Camera,utilities,39.37,1,3,False,,,
1071,2024-01-31 12:36:43.934644881,Camera,utilities,35.89,0,4,False,,,
1031,2024-01-31 13:20:25.608536179,Facebook,social,132.83,6,6,False,,,
1029,2024-01-31 14:04:07.282427476,Netflix,entertainment,49.11,3,6,False,,,
1048,2024-01-31 14:47:48.956318773,WhatsApp,social,44.62,1,2,False,,,
1090,2024-01-31 15:31:30.630210070,Facebook,social,81.63,2,5,False,,,
1082,2024-01-31 16:15:12.304101367,Spotify,entertainment,38.51,2,6,False,,,
1100,2024-01-31 16:58:53.977992664,Facebook,social,102.79,2,3,False,,,
1001,2024-01-31 17:42:35.651883961,WhatsApp,social,95.13,2,9,False,,,
1033,2024-01-31 18:26:17.325775258,YouTube,entertainment,107.74,1,6,False,327459.0,7805.0,6076.0
1017,2024-01-31 19:09:58.999666555,Google Docs,productivity,19.37,2,4,True,,,
1096,2024-01-31 19:53:40.673557852,Gmail,utilities,3.6,3,9,False,,,
1067,2024-01-31 20:37:22.347449150,Notion,productivity,16.9,0,8,True,,,
1080,2024-01-31 21:21:04.021340447,Spotify,entertainment,2.2,3,5,False,,,
1029,2024-01-31 22:04:45.695231744,Microsoft Teams,productivity,16.53,2,8,True,,,
1005,2024-01-31 22:48:27.369123041,Chrome,utilities,12.6,2,2,False,,,
1031,2024-01-31 23:32:09.043014338,Weather,utilities,81.48,4,4,False,,,
1003,2024-02-01 00:15:50.716905635,Spotify,entertainment,127.93,6,4,False,,,
1085,2024-02-01 00:59:32.390796932,Spotify,entertainment,8.81,3,2,False,,,
1054,2024-02-01 01:43:14.064688229,WhatsApp,social,24.83,3,8,False,,,
1089,2024-02-01 02:26:55.738579526,Google Docs,productivity,90.26,1,4,True,,,
1013,2024-02-01 03:10:37.412470823,Chrome,utilities,16.92,4,5,False,,,
1032,2024-02-01 03:54:19.086362121,Twitter,social,44.91,0,4,False,,,
1086,2024-02-01 04:38:00.760253418,Slack,productivity,17.02,2,6,True,,,
1052,2024-02-01 05:21:42.434144715,WhatsApp,social,14.69,1,4,False,,,
1022,2024-02-01 06:05:24.108036012,TikTok,entertainment,14.98,3,2,False,,,
1055,2024-02-01 06:49:05.781927309,Twitch,entertainment,41.13,1,5,False,,,
1042,2024-02-01 07:32:47.455818606,Spotify,entertainment,44.45,4,6,False,,,
1019,2024-02-01 08:16:29.129709903,Netflix,entertainment,33.31,3,8,False,,,
1052,2024-02-01 09:00:10.803601200,Evernote,productivity,16.64,1,7,True,,,
1007,2024-02-01 09:43:52.477492497,YouTube,entertainment,18.05,2,1,False,445726.0,37124.0,1192.0
1062,2024-02-01 10:27:34.151383794,Instagram,social,21.92,2,4,False,,,
1068,2024-02-01 11:11:15.825275092,Chrome,utilities,27.03,2,3,False,,,
1062,2024-02-01 11:54:57.499166389,Gmail,utilities,24.28,1,7,False,,,
1003,2024-02-01 12:38:39.173057686,Camera,utilities,75.26,0,4,False,,,
1048,2024-02-01 13:22:20.846948983,Facebook,social,4.38,2,4,False,,,
1008,2024-02-01 14:06:02.520840280,Gmail,utilities,1.2,1,8,False,,,
1092,2024-02-01 14:49:44.194731577,Instagram,social,9.48,5,5,False,,,
1008,2024-02-01 15:33:25.868622874,Camera,utilities,22.56,1,7,False,,,
1026,2024-02-01 16:17:07.542514171,Notion,productivity,64.99,2,3,True,,,
1016,2024-02-01 17:00:49.216405468,Instagram,social,31.64,2,3,False,,,
1058,2024-02-01 17:44:30.890296765,Instagram,social,37.31,1,4,False,,,
1001,2024-02-01 18:28:12.564188063,Facebook,social,53.19,2,9,False,,,
1069,2024-02-01 19:11:54.238079360,Twitter,social,15.06,2,5,False,,,
1081,2024-02-01 19:55:35.911970657,Google Docs,productivity,10.95,2,6,True,,,
1036,2024-02-01 20:39:17.585861954,Netflix,entertainment,1.25,2,5,False,,,
1080,2024-02-01 21:22:59.259753251,Twitter,social,12.01,5,2,False,,,
1011,2024-02-01 22:06:40.933644548,Google Maps,utilities,0.68,2,5,False,,,
1030,2024-02-01 22:50:22.607535845,Evernote,productivity,21.7,1,5,True,,,
1066,2024-02-01 23:34:04.281427142,WhatsApp,social,7.59,3,3,False,,,
1036,2024-02-02 00:17:45.955318439,Evernote,productivity,14.68,1,4,True,,,
1094,2024-02-02 01:01:27.629209736,Gmail,utilities,75.79,4,2,False,,,
1055,2024-02-02 01:45:09.303101034,Snapchat,social,14.05,3,7,False,,,
1006,2024-02-02 02:28:50.976992331,Google Maps,utilities,4.58,4,4,False,,,
1020,2024-02-02 03:12:32.650883628,Weather,utilities,18.45,0,3,False,,,
1005,2024-02-02 03:56:14.324774925,WhatsApp,social,29.04,3,5,False,,,
1078,2024-02-02 04:39:55.998666222,Instagram,social,0.51,2,4,False,,,
1088,2024-02-02 05:23:37.672557519,Microsoft Teams,productivity,52.57,4,5,True,,,
1002,2024-02-02 06:07:19.346448816,Weather,utilities,3.69,2,2,False,,,
1036,2024-02-02 06:51:01.020340113,Chrome,utilities,6.64,2,2,False,,,
1059,2024-02-02 07:34:42.694231410,Evernote,productivity,31.96,1,2,True,,,
1019,2024-02-02 08:18:24.368122707,Evernote,productivity,8.31,2,5,True,,,
1043,2024-02-02 09:02:06.042014005,Twitch,entertainment,25.22,4,5,False,,,
1096,2024-02-02 09:45:47.715905302,Notion,productivity,35.16,0,6,True,,,
1054,2024-02-02 10:29:29.389796599,Camera,utilities,103.68,2,3,False,,,
1066,2024-02-02 11:13:11.063687896,Camera,utilities,0.91,3,8,False,,,
1079,2024-02-02 11:56:52.737579193,Weather,utilities,7.62,0,5,False,,,
1029,2024-02-02 12:40:34.411470490,Google Docs,productivity,42.85,0,2,True,,,
1028,2024-02-02 13:24:16.085361787,Microsoft Teams,productivity,2.22,2,0,True,,,
1073,2024-02-02 14:07:57.759253084,Gmail,utilities,1.58,1,7,False,,,
1063,2024-02-02 14:51:39.433144381,Notion,productivity,24.73,1,7,True,,,
1099,2024-02-02 15:35:21.107035678,Netflix,entertainment,2.4,0,5,False,,,
1090,2024-02-02 16:19:02.780926976,Instagram,social,12.4,3,4,False,,,
1018,2024-02-02 17:02:44.454818273,Google Maps,utilities,84.67,3,7,False,,,
1078,2024-02-02 17:46:26.128709570,Twitch,entertainment,17.57,2,7,False,,,
1028,2024-02-02 18:30:07.802600867,Camera,utilities,2.74,0,0,False,,,
1024,2024-02-02 19:13:49.476492164,Evernote,productivity,50.0,1,3,True,,,
1050,2024-02-02 19:57:31.150383461,Gmail,utilities,13.76,2,3,False,,,
1075,2024-02-02 20:41:12.824274758,Gmail,utilities,33.17,2,7,False,,,
1074,2024-02-02 21:24:54.498166055,Netflix,entertainment,8.7,4,2,False,,,
1088,2024-02-02 22:08:36.172057352,Slack,productivity,32.38,1,7,True,,,
